step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
50,CASH_IN,281.35,C3,0.0,0.0,C25,2642.76,2924.11,0,0
50,PAYMENT,4.85,C26,5599.36,5594.51,C30,2326.77,2331.63,0,0
50,DEBIT,183.97,C42,3573.51,3389.55,C9,370.55,554.51,0,0
50,PAYMENT,369.32,C13,2666.63,2297.31,C26,5594.51,5963.83,0,0
50,TRANSFER,683.81,C37,2590.78,1906.97,C41,4206.21,4890.02,0,0
50,PAYMENT,111.15,C29,4607.84,4496.69,C22,157.71,268.86,0,0
50,CASH_IN,12.46,C30,2331.63,2319.17,C32,5218.56,5231.01,0,0
50,CASH_OUT,129.71,C36,531.96,402.25,C28,892.34,1022.05,0,0
50,PAYMENT,172.31,C17,4469.84,4297.54,C30,2319.17,2491.48,0,0
50,CASH_OUT,371.1,C34,2461.19,2090.08,C4,4684.76,5055.86,0,0
50,CASH_OUT,41.3,C27,3668.06,3626.75,C25,2924.11,2965.42,0,0
50,PAYMENT,205.42,C41,4890.02,4684.61,C9,554.51,759.93,0,0
50,PAYMENT,197.89,C46,1529.23,1331.35,C29,4496.69,4694.58,0,0
50,DEBIT,193.51,C22,268.86,75.35,C16,562.97,756.48,0,0
50,PAYMENT,150.47,C29,4694.58,4544.11,C49,2142.99,2293.46,0,0
51,CASH_IN,85.97,C48,85.97,0.0,C47,3881.03,3967.0,0,0
51,PAYMENT,143.69,C16,756.48,612.79,C9,759.93,903.62,0,0
51,PAYMENT,69.39,C30,2491.48,2422.09,C20,2440.04,2509.43,0,0
51,PAYMENT,59.57,C2,73.16,13.59,C38,5891.17,5950.74,0,0
51,CASH_IN,105.77,C43,3301.79,3196.02,C30,2422.09,2527.85,0,0
51,PAYMENT,92.6,C50,6542.09,6449.49,C23,3167.06,3259.66,0,0
51,CASH_OUT,106.03,C14,5958.76,5852.73,C46,1331.35,1437.37,0,0
51,CASH_IN,145.55,C1,696.88,551.32,C30,2527.85,2673.4,0,0
51,CASH_OUT,58.12,C32,5231.01,5172.9,C17,4297.54,4355.66,0,0
51,CASH_OUT,153.68,C12,4586.72,4433.04,C30,2673.4,2827.09,0,0
51,TRANSFER,43.26,C9,903.62,860.36,C8,2587.47,2630.73,0,0
51,CASH_IN,38.09,C13,2297.31,2259.22,C44,1595.4,1633.49,0,0
51,PAYMENT,92.73,C12,4433.04,4340.32,C3,0.0,92.73,0,0
51,CASH_OUT,293.06,C7,1408.02,1114.96,C1,551.32,844.38,0,0
51,CASH_IN,289.51,C33,497.8,208.29,C21,2678.03,2967.53,0,0
51,TRANSFER,98.32,C23,3259.66,3161.35,C5,837.25,935.56,0,0
51,DEBIT,92.73,C3,92.73,0.0,C11,2357.72,2450.45,0,0
51,PAYMENT,10.27,C44,1633.49,1623.22,C38,5950.74,5961.01,0,0
51,TRANSFER,45.62,C23,3161.35,3115.73,C18,2008.68,2054.29,0,0
51,TRANSFER,344.75,C9,860.36,515.61,C18,2054.29,2399.05,0,0
52,PAYMENT,44.09,C37,1906.97,1862.87,C13,2259.22,2303.31,0,0
52,DEBIT,260.74,C26,5963.83,5703.1,C49,2293.46,2554.2,0,0
52,TRANSFER,13.59,C2,13.59,0.0,C46,1437.37,1450.96,0,0
52,PAYMENT,33.21,C6,1356.23,1323.02,C44,1623.22,1656.43,0,0
52,CASH_IN,207.88,C19,1014.38,806.49,C32,5172.9,5380.78,0,0
52,DEBIT,198.94,C10,9065.23,8866.29,C5,935.56,1134.5,0,0
52,PAYMENT,28.06,C41,4684.61,4656.54,C24,2071.13,2099.2,0,0
52,TRANSFER,89.84,C10,8866.29,8776.45,C35,1026.42,1116.25,0,0
52,CASH_OUT,278.58,C4,5055.86,4777.28,C27,3626.75,3905.34,0,0
52,PAYMENT,298.87,C27,3905.34,3606.47,C7,1114.96,1413.82,0,0
52,DEBIT,825.45,C2,0.0,0.0,C4,4777.28,5602.72,0,0
52,CASH_OUT,689.72,C29,4544.11,3854.39,C25,2965.42,3655.14,0,0
52,PAYMENT,28.63,C35,1116.25,1087.63,C36,402.25,430.87,0,0
52,CASH_IN,120.27,C29,3854.39,3734.12,C3,0.0,120.27,0,0
52,PAYMENT,123.1,C9,515.61,392.51,C17,4355.66,4478.75,0,0
52,PAYMENT,74.87,C14,5852.73,5777.85,C10,8776.45,8851.33,0,0
52,CASH_OUT,3.46,C45,3.46,0.0,C23,3115.73,3119.19,0,0
52,CASH_IN,415.64,C39,15675.96,15260.32,C17,4478.75,4894.39,0,0
52,CASH_OUT,515.92,C7,1413.82,897.9,C28,1022.05,1537.97,0,0
52,CASH_IN,120.27,C3,120.27,0.0,C15,5119.34,5239.61,0,0
53,TRANSFER,2742.3,C30,2827.09,84.79,C34,2090.08,4832.38,1,0
53,PAYMENT,208.29,C33,208.29,0.0,C29,3734.12,3942.42,0,0
53,TRANSFER,296.03,C33,0.0,0.0,C18,2399.05,2695.08,0,0
53,TRANSFER,136.68,C8,2630.73,2494.05,C20,2509.43,2646.11,0,0
53,PAYMENT,13.48,C27,3606.47,3592.99,C41,4656.54,4670.02,0,0
53,PAYMENT,203.24,C25,3655.14,3451.9,C45,0.0,203.24,0,0
53,CASH_IN,103.11,C16,612.79,509.68,C40,6987.63,7090.75,0,0
53,CASH_IN,247.12,C14,5777.85,5530.74,C24,2099.2,2346.31,0,0
53,PAYMENT,472.09,C4,5602.72,5130.63,C21,2967.53,3439.63,0,0
53,PAYMENT,172.27,C44,1656.43,1484.16,C38,5961.01,6133.28,0,0
53,PAYMENT,46.56,C9,392.51,345.95,C16,509.68,556.23,0,0
53,PAYMENT,116.72,C25,3451.9,3335.17,C39,15260.32,15377.04,0,0
53,PAYMENT,49.51,C17,4894.39,4844.89,C30,84.79,134.3,0,0
53,CASH_IN,33.59,C37,1862.87,1829.28,C7,897.9,931.49,0,0
53,PAYMENT,22.21,C22,75.35,53.14,C49,2554.2,2576.4,0,0
53,TRANSFER,87.73,C10,8851.33,8763.6,C33,0.0,87.73,0,0
53,CASH_OUT,137.7,C11,2450.45,2312.74,C24,2346.31,2484.02,0,0
53,TRANSFER,333.34,C17,4844.89,4511.55,C10,8763.6,9096.94,0,0
53,PAYMENT,579.66,C24,2484.02,1904.36,C46,1450.96,2030.62,0,0
53,CASH_OUT,134.3,C30,134.3,0.0,C40,7090.75,7225.05,0,0
54,CASH_OUT,253.95,C50,6449.49,6195.55,C11,2312.74,2566.69,0,0
54,CASH_IN,25.96,C4,5130.63,5104.67,C15,5239.61,5265.57,0,0
54,DEBIT,208.87,C17,4511.55,4302.68,C33,87.73,296.6,0,0
54,CASH_IN,508.29,C49,2576.4,2068.11,C39,15377.04,15885.33,0,0
54,PAYMENT,37.19,C37,1829.28,1792.09,C10,9096.94,9134.13,0,0
54,CASH_OUT,609.66,C10,9134.13,8524.47,C9,345.95,955.61,0,0
54,TRANSFER,43.02,C33,296.6,253.58,C27,3592.99,3636.01,0,0
54,TRANSFER,156.25,C28,1537.97,1381.73,C26,5703.1,5859.34,0,0
54,PAYMENT,41.16,C22,53.14,11.98,C46,2030.62,2071.78,0,0
54,TRANSFER,221.28,C4,5104.67,4883.39,C21,3439.63,3660.9,0,0
54,CASH_OUT,152.35,C11,2566.69,2414.34,C43,3196.02,3348.37,0,0
54,TRANSFER,102.44,C32,5380.78,5278.34,C47,3967.0,4069.44,0,0
54,CASH_OUT,39.49,C19,806.49,767.01,C44,1484.16,1523.64,0,0
54,CASH_OUT,5.0,C36,430.87,425.88,C1,844.38,849.38,0,0
54,DEBIT,683.39,C9,955.61,272.22,C19,767.01,1450.4,0,0
54,CASH_IN,8.92,C49,2068.11,2059.19,C25,3335.17,3344.1,0,0
54,CASH_OUT,130.3,C24,1904.36,1774.07,C18,2695.08,2825.37,0,0
54,DEBIT,167.17,C42,3389.55,3222.38,C5,1134.5,1301.67,0,0
54,TRANSFER,305.91,C27,3636.01,3330.1,C43,3348.37,3654.28,0,0
54,CASH_IN,135.74,C19,1450.4,1314.66,C25,3344.1,3479.84,0,0
55,DEBIT,51.9,C49,2059.19,2007.29,C20,2646.11,2698.01,0,0
55,CASH_OUT,39.39,C40,7225.05,7185.66,C6,1323.02,1362.41,0,0
55,PAYMENT,98.84,C43,3654.28,3555.44,C7,931.49,1030.33,0,0
55,CASH_IN,2.69,C28,1381.73,1379.04,C27,3330.1,3332.79,0,0
55,PAYMENT,10.55,C25,3479.84,3469.28,C9,272.22,282.78,0,0
55,TRANSFER,739.18,C12,4340.32,3601.14,C10,8524.47,9263.65,0,0
55,TRANSFER,40.45,C44,1523.64,1483.2,C19,1314.66,1355.1,0,0
55,TRANSFER,89.22,C43,3555.44,3466.22,C11,2414.34,2503.56,0,0
55,PAYMENT,39.48,C28,1379.04,1339.56,C20,2698.01,2737.49,0,0
55,TRANSFER,44.18,C13,2303.31,2259.14,C1,849.38,893.56,0,0
55,CASH_IN,104.31,C42,3222.38,3118.07,C40,7185.66,7289.97,0,0
55,CASH_OUT,2069.37,C45,203.24,0.0,C37,1792.09,3861.46,1,0
55,PAYMENT,336.28,C30,0.0,0.0,C41,4670.02,5006.3,0,0
55,PAYMENT,280.35,C11,2503.56,2223.21,C27,3332.79,3613.14,0,0
55,CASH_IN,138.69,C5,1301.67,1162.98,C2,0.0,138.69,0,0
55,TRANSFER,131.45,C36,425.88,294.43,C40,7289.97,7421.42,0,0
55,PAYMENT,355.91,C14,5530.74,5174.82,C46,2071.78,2427.69,0,0
55,TRANSFER,17.95,C46,2427.69,2409.75,C10,9263.65,9281.6,0,0
55,CASH_IN,151.34,C23,3119.19,2967.85,C16,556.23,707.58,0,0
55,PAYMENT,118.58,C4,4883.39,4764.81,C15,5265.57,5384.15,0,0
56,CASH_OUT,319.4,C44,1483.2,1163.8,C15,5384.15,5703.55,0,0
56,CASH_OUT,138.96,C23,2967.85,2828.88,C18,2825.37,2964.34,0,0
56,TRANSFER,96.65,C27,3613.14,3516.49,C35,1087.63,1184.28,0,0
56,TRANSFER,7.2,C32,5278.34,5271.14,C27,3516.49,3523.69,0,0
56,PAYMENT,272.93,C50,6195.55,5922.61,C27,3523.69,3796.62,0,0
56,PAYMENT,9.97,C46,2409.75,2399.78,C33,253.58,263.55,0,0
56,PAYMENT,15.79,C31,794.68,778.89,C1,893.56,909.35,0,0
56,CASH_OUT,15676.14,C39,15885.33,209.19,C24,1774.07,17450.21,1,0
56,PAYMENT,138.69,C2,138.69,0.0,C23,2828.88,2967.57,0,0
56,TRANSFER,43.92,C2,0.0,0.0,C45,0.0,43.92,0,0
56,CASH_IN,223.45,C50,5922.61,5699.16,C12,3601.14,3824.59,0,0
56,CASH_IN,11.98,C22,11.98,0.0,C3,0.0,11.98,0,0
56,TRANSFER,56.8,C14,5174.82,5118.02,C50,5699.16,5755.97,0,0
56,TRANSFER,88.78,C26,5859.34,5770.57,C33,263.55,352.32,0,0
56,TRANSFER,37.6,C44,1163.8,1126.2,C35,1184.28,1221.88,0,0
56,TRANSFER,95.19,C6,1362.41,1267.23,C43,3466.22,3561.4,0,0
56,CASH_OUT,130.86,C11,2223.21,2092.34,C3,11.98,142.85,0,0
56,PAYMENT,142.85,C3,142.85,0.0,C21,3660.9,3803.75,0,0
56,CASH_OUT,137.26,C14,5118.02,4980.76,C9,282.78,420.04,0,0
56,TRANSFER,14.77,C41,5006.3,4991.53,C2,0.0,14.77,0,0
57,TRANSFER,95.05,C7,1030.33,935.28,C1,909.35,1004.39,0,0
57,TRANSFER,32.77,C41,4991.53,4958.76,C6,1267.23,1300.0,0,0
57,PAYMENT,68.01,C42,3118.07,3050.05,C34,4832.38,4900.39,0,0
57,CASH_OUT,251.45,C50,5755.97,5504.51,C6,1300.0,1551.45,0,0
57,CASH_OUT,191.75,C39,209.19,17.44,C40,7421.42,7613.17,0,0
57,CASH_IN,151.1,C32,5271.14,5120.04,C3,0.0,151.1,0,0
57,DEBIT,274.65,C44,1126.2,851.55,C31,778.89,1053.54,0,0
57,DEBIT,278.87,C49,2007.29,1728.42,C19,1355.1,1633.97,0,0
57,PAYMENT,17.44,C39,17.44,0.0,C31,1053.54,1070.98,0,0
57,TRANSFER,257.33,C7,935.28,677.95,C2,14.77,272.1,0,0
57,PAYMENT,31.91,C16,707.58,675.66,C49,1728.42,1760.34,0,0
57,PAYMENT,151.1,C3,151.1,0.0,C25,3469.28,3620.39,0,0
57,CASH_OUT,95.79,C7,677.95,582.16,C12,3824.59,3920.38,0,0
57,PAYMENT,137.05,C19,1633.97,1496.92,C27,3796.62,3933.66,0,0
57,PAYMENT,43.92,C45,43.92,0.0,C7,582.16,626.08,0,0
57,PAYMENT,582.93,C6,1551.45,968.53,C26,5770.57,6353.49,0,0
57,CASH_OUT,24.97,C21,3803.75,3778.78,C46,2399.78,2424.75,0,0
57,PAYMENT,142.38,C20,2737.49,2595.11,C5,1162.98,1305.36,0,0
57,PAYMENT,8.21,C8,2494.05,2485.84,C47,4069.44,4077.65,0,0
57,CASH_OUT,23.05,C12,3920.38,3897.33,C24,17450.21,17473.26,0,0
58,CASH_IN,74.54,C23,2967.57,2893.03,C34,4900.39,4974.93,0,0
58,CASH_OUT,99.66,C2,272.1,172.44,C33,352.32,451.99,0,0
58,CASH_IN,37.41,C6,968.53,931.12,C5,1305.36,1342.77,0,0
58,DEBIT,79.88,C31,1070.98,991.1,C23,2893.03,2972.91,0,0
58,PAYMENT,438.45,C32,5120.04,4681.59,C15,5703.55,6142.0,0,0
58,CASH_IN,79.31,C22,0.0,0.0,C24,17473.26,17552.57,0,0
58,TRANSFER,6576.07,C43,3561.4,0.0,C22,0.0,6576.07,1,0
58,PAYMENT,21.78,C22,6576.07,6554.29,C27,3933.66,3955.44,0,0
58,CASH_OUT,176.24,C10,9281.6,9105.36,C35,1221.88,1398.12,0,0
58,PAYMENT,198.02,C50,5504.51,5306.49,C25,3620.39,3818.41,0,0
58,PAYMENT,58.58,C40,7613.17,7554.59,C17,4302.68,4361.25,0,0
58,CASH_IN,39.78,C35,1398.12,1358.34,C33,451.99,491.76,0,0
58,PAYMENT,267.07,C15,6142.0,5874.94,C22,6554.29,6821.35,0,0
58,CASH_OUT,978.83,C42,3050.05,2071.22,C1,1004.39,1983.23,0,0
58,PAYMENT,368.38,C9,420.04,51.66,C29,3942.42,4310.79,0,0
58,DEBIT,7.07,C38,6133.28,6126.21,C5,1342.77,1349.84,0,0
58,DEBIT,124.73,C27,3955.44,3830.71,C4,4764.81,4889.54,0,0
58,PAYMENT,362.76,C46,2424.75,2061.99,C26,6353.49,6716.25,0,0
58,PAYMENT,19.76,C28,1339.56,1319.81,C12,3897.33,3917.08,0,0
58,CASH_OUT,115.7,C45,0.0,0.0,C3,0.0,115.7,0,0
59,CASH_OUT,48.21,C8,2485.84,2437.63,C48,0.0,48.21,0,0
59,TRANSFER,135.79,C19,1496.92,1361.14,C11,2092.34,2228.13,0,0
59,PAYMENT,70.21,C8,2437.63,2367.41,C39,0.0,70.21,0,0
59,CASH_OUT,232.09,C20,2595.11,2363.02,C33,491.76,723.85,0,0
59,TRANSFER,11.94,C48,48.21,36.27,C45,0.0,11.94,0,0
59,PAYMENT,193.14,C24,17552.57,17359.42,C45,11.94,205.09,0,0
59,PAYMENT,710.89,C47,4077.65,3366.76,C39,70.21,781.1,0,0
59,PAYMENT,74.26,C50,5306.49,5232.23,C29,4310.79,4385.05,0,0
59,CASH_IN,44.84,C28,1319.81,1274.97,C16,675.66,720.5,0,0
59,CASH_OUT,27.85,C30,0.0,0.0,C42,2071.22,2099.07,0,0
59,PAYMENT,75.63,C36,294.43,218.8,C29,4385.05,4460.68,0,0
59,CASH_IN,273.98,C26,6716.25,6442.27,C19,1361.14,1635.12,0,0
59,PAYMENT,25.04,C9,51.66,26.62,C42,2099.07,2124.11,0,0
59,PAYMENT,99.16,C49,1760.34,1661.18,C16,720.5,819.66,0,0
59,CASH_IN,33.63,C13,2259.14,2225.51,C23,2972.91,3006.54,0,0
59,CASH_IN,13.57,C7,626.08,612.51,C4,4889.54,4903.11,0,0
59,CASH_OUT,7004.44,C13,2225.51,0.0,C9,26.62,7031.06,1,0
59,CASH_IN,48.65,C7,612.51,563.86,C13,0.0,48.65,0,0
59,DEBIT,218.34,C36,218.8,0.46,C12,3917.08,4135.42,0,0
59,CASH_IN,25.83,C3,115.7,89.87,C47,3366.76,3392.6,0,0
60,PAYMENT,205.09,C45,205.09,0.0,C5,1349.84,1554.93,0,0
60,TRANSFER,251.39,C22,6821.35,6569.97,C30,0.0,251.39,0,0
60,CASH_OUT,26.88,C48,36.27,9.39,C3,89.87,116.75,0,0
60,CASH_OUT,102.98,C4,4903.11,4800.13,C12,4135.42,4238.41,0,0
60,CASH_IN,205.04,C9,7031.06,6826.02,C20,2363.02,2568.07,0,0
60,CASH_IN,10.46,C44,851.55,841.08,C40,7554.59,7565.05,0,0
60,DEBIT,49.86,C39,781.1,731.25,C25,3818.41,3868.27,0,0
60,CASH_OUT,102.44,C6,931.12,828.68,C35,1358.34,1460.79,0,0
60,CASH_OUT,97.02,C22,6569.97,6472.95,C28,1274.97,1371.99,0,0
60,TRANSFER,42.1,C6,828.68,786.57,C24,17359.42,17401.52,0,0
60,PAYMENT,9.39,C48,9.39,0.0,C26,6442.27,6451.66,0,0
60,DEBIT,3.24,C28,1371.99,1368.75,C22,6472.95,6476.19,0,0
60,CASH_IN,166.55,C48,0.0,0.0,C26,6451.66,6618.21,0,0
60,PAYMENT,12.21,C30,251.39,239.18,C46,2061.99,2074.2,0,0
60,CASH_IN,553.74,C40,7565.05,7011.31,C49,1661.18,2214.92,0,0
60,CASH_OUT,108.99,C44,841.08,732.1,C21,3778.78,3887.76,0,0
60,PAYMENT,60.99,C35,1460.79,1399.79,C22,6476.19,6537.18,0,0
60,CASH_OUT,153.15,C1,1983.23,1830.08,C47,3392.6,3545.74,0,0
60,CASH_OUT,497.21,C19,1635.12,1137.91,C11,2228.13,2725.34,0,0
60,TRANSFER,189.78,C35,1399.79,1210.01,C14,4980.76,5170.54,0,0
61,PAYMENT,345.1,C11,2725.34,2380.24,C31,991.1,1336.21,0,0
61,PAYMENT,62.68,C46,2074.2,2011.52,C43,0.0,62.68,0,0
61,CASH_IN,417.74,C45,0.0,0.0,C14,5170.54,5588.28,0,0
61,TRANSFER,78.49,C31,1336.21,1257.71,C4,4800.13,4878.62,0,0
61,PAYMENT,118.8,C37,3861.46,3742.66,C22,6537.18,6655.98,0,0
61,CASH_IN,62.68,C43,62.68,0.0,C6,786.57,849.25,0,0
61,CASH_OUT,337.99,C33,723.85,385.86,C26,6618.21,6956.2,0,0
61,CASH_IN,679.36,C26,6956.2,6276.84,C40,7011.31,7690.67,0,0
61,PAYMENT,118.7,C31,1257.71,1139.01,C14,5588.28,5706.98,0,0
61,TRANSFER,519.28,C34,4974.93,4455.66,C46,2011.52,2530.8,0,0
61,PAYMENT,37.2,C19,1137.91,1100.71,C3,116.75,153.95,0,0
61,TRANSFER,126.76,C34,4455.66,4328.9,C27,3830.71,3957.47,0,0
61,CASH_OUT,238.28,C49,2214.92,1976.64,C41,4958.76,5197.04,0,0
61,CASH_OUT,599.07,C5,1554.93,955.85,C26,6276.84,6875.91,0,0
61,CASH_OUT,25.96,C7,563.86,537.9,C25,3868.27,3894.23,0,0
61,CASH_IN,292.86,C5,955.85,662.99,C50,5232.23,5525.09,0,0
61,PAYMENT,66.17,C39,731.25,665.08,C16,819.66,885.83,0,0
61,TRANSFER,18.35,C30,239.18,220.83,C22,6655.98,6674.33,0,0
61,PAYMENT,31.74,C44,732.1,700.36,C12,4238.41,4270.15,0,0
61,CASH_OUT,197.5,C44,700.36,502.86,C37,3742.66,3940.16,0,0
62,CASH_IN,279.78,C29,4460.68,4180.9,C5,662.99,942.77,0,0
62,CASH_IN,97.49,C26,6875.91,6778.42,C33,385.86,483.36,0,0
62,PAYMENT,281.37,C16,885.83,604.46,C32,4681.59,4962.96,0,0
62,TRANSFER,55.86,C47,3545.74,3489.88,C29,4180.9,4236.77,0,0
62,DEBIT,19.87,C26,6778.42,6758.55,C27,3957.47,3977.34,0,0
62,PAYMENT,69.03,C22,6674.33,6605.3,C44,502.86,571.89,0,0
62,PAYMENT,194.1,C25,3894.23,3700.13,C16,604.46,798.56,0,0
62,CASH_IN,166.7,C21,3887.76,3721.06,C17,4361.25,4527.95,0,0
62,CASH_IN,142.04,C37,3940.16,3798.12,C32,4962.96,5105.0,0,0
62,CASH_OUT,110.19,C20,2568.07,2457.88,C28,1368.75,1478.93,0,0
62,CASH_IN,251.38,C27,3977.34,3725.96,C42,2124.11,2375.49,0,0
62,CASH_IN,174.15,C38,6126.21,5952.06,C40,7690.67,7864.82,0,0
62,CASH_OUT,11.72,C38,5952.06,5940.34,C2,172.44,184.16,0,0
62,PAYMENT,181.8,C1,1830.08,1648.28,C16,798.56,980.36,0,0
62,PAYMENT,231.33,C47,3489.88,3258.55,C2,184.16,415.49,0,0
62,CASH_OUT,0.46,C36,0.46,0.0,C49,1976.64,1977.09,0,0
62,PAYMENT,134.17,C31,1139.01,1004.84,C38,5940.34,6074.51,0,0
62,CASH_OUT,76.34,C49,1977.09,1900.75,C21,3721.06,3797.4,0,0
62,PAYMENT,9.38,C30,220.83,211.45,C26,6758.55,6767.93,0,0
62,CASH_OUT,16.16,C5,942.77,926.61,C17,4527.95,4544.11,0,0
63,CASH_OUT,80.9,C3,153.95,73.05,C49,1900.75,1981.65,0,0
63,PAYMENT,10.31,C32,5105.0,5094.7,C16,980.36,990.66,0,0
63,DEBIT,186.85,C47,3258.55,3071.7,C4,4878.62,5065.47,0,0
63,DEBIT,332.63,C19,1100.71,768.08,C44,571.89,904.52,0,0
63,CASH_IN,68.68,C30,211.45,142.77,C49,1981.65,2050.33,0,0
63,PAYMENT,88.53,C25,3700.13,3611.59,C29,4236.77,4325.3,0,0
63,PAYMENT,481.16,C49,2050.33,1569.17,C14,5706.98,6188.14,0,0
63,CASH_IN,21.98,C3,73.05,51.07,C24,17401.52,17423.51,0,0
63,CASH_OUT,107.62,C17,4544.11,4436.49,C23,3006.54,3114.16,0,0
63,PAYMENT,58.22,C9,6826.02,6767.8,C19,768.08,826.3,0,0
63,PAYMENT,30.67,C50,5525.09,5494.43,C44,904.52,935.19,0,0
63,CASH_OUT,5.79,C35,1210.01,1204.22,C36,0.0,5.79,0,0
63,PAYMENT,342.73,C27,3725.96,3383.23,C20,2457.88,2800.61,0,0
63,CASH_IN,131.27,C6,849.25,717.98,C26,6767.93,6899.2,0,0
63,CASH_IN,92.62,C46,2530.8,2438.18,C45,0.0,92.62,0,0
63,TRANSFER,186.46,C10,9105.36,8918.91,C21,3797.4,3983.86,0,0
63,PAYMENT,244.9,C4,5065.47,4820.57,C17,4436.49,4681.39,0,0
63,CASH_IN,280.59,C43,0.0,0.0,C41,5197.04,5477.64,0,0
63,PAYMENT,288.2,C26,6899.2,6610.99,C47,3071.7,3359.91,0,0
63,CASH_OUT,65.07,C40,7864.82,7799.75,C35,1204.22,1269.29,0,0
64,CASH_OUT,340.75,C25,3611.59,3270.84,C13,48.65,389.4,0,0
64,PAYMENT,65.8,C46,2438.18,2372.38,C8,2367.41,2433.21,0,0
64,DEBIT,163.07,C27,3383.23,3220.16,C18,2964.34,3127.41,0,0
64,PAYMENT,14.03,C10,8918.91,8904.88,C18,3127.41,3141.44,0,0
64,PAYMENT,160.84,C25,3270.84,3110.0,C18,3141.44,3302.28,0,0
64,CASH_IN,23.41,C33,483.36,459.95,C12,4270.15,4293.55,0,0
64,CASH_IN,29.41,C24,17423.51,17394.09,C35,1269.29,1298.7,0,0
64,CASH_OUT,302.71,C26,6610.99,6308.29,C27,3220.16,3522.87,0,0
64,CASH_OUT,30.53,C40,7799.75,7769.22,C5,926.61,957.14,0,0
64,CASH_IN,51.07,C3,51.07,0.0,C28,1478.93,1530.0,0,0
64,CASH_IN,123.05,C11,2380.24,2257.18,C20,2800.61,2923.66,0,0
64,CASH_IN,136.17,C32,5094.7,4958.53,C17,4681.39,4817.56,0,0
64,PAYMENT,210.39,C33,459.95,249.56,C37,3798.12,4008.5,0,0
64,CASH_IN,28.71,C19,826.3,797.59,C48,0.0,28.71,0,0
64,PAYMENT,4.23,C36,5.79,1.56,C24,17394.09,17398.32,0,0
64,PAYMENT,425.54,C42,2375.49,1949.95,C33,249.56,675.1,0,0
64,PAYMENT,32.12,C27,3522.87,3490.75,C4,4820.57,4852.69,0,0
64,CASH_OUT,40.53,C47,3359.91,3319.38,C8,2433.21,2473.74,0,0
64,PAYMENT,3.52,C20,2923.66,2920.14,C46,2372.38,2375.89,0,0
64,PAYMENT,318.81,C31,1004.84,686.03,C45,92.62,411.43,0,0
65,PAYMENT,32.06,C40,7769.22,7737.15,C45,411.43,443.5,0,0
65,PAYMENT,3.56,C48,28.71,25.15,C40,7737.15,7740.71,0,0
65,CASH_OUT,173.81,C11,2257.18,2083.38,C8,2473.74,2647.55,0,0
65,CASH_OUT,309.34,C8,2647.55,2338.21,C41,5477.64,5786.97,0,0
65,PAYMENT,451.12,C23,3114.16,2663.04,C41,5786.97,6238.1,0,0
65,TRANSFER,36.74,C29,4325.3,4288.56,C45,443.5,480.24,0,0
65,PAYMENT,263.02,C10,8904.88,8641.86,C18,3302.28,3565.3,0,0
65,CASH_IN,103.51,C1,1648.28,1544.77,C25,3110.0,3213.51,0,0
65,TRANSFER,3590.06,C37,4008.5,418.45,C30,142.77,3732.83,1,0
65,CASH_OUT,45.98,C44,935.19,889.21,C27,3490.75,3536.74,0,0
65,PAYMENT,58.9,C8,2338.21,2279.31,C26,6308.29,6367.18,0,0
65,CASH_IN,80.72,C47,3319.38,3238.66,C50,5494.43,5575.14,0,0
65,CASH_OUT,187.2,C37,418.45,231.25,C50,5575.14,5762.34,0,0
65,CASH_OUT,525.69,C21,3983.86,3458.17,C16,990.66,1516.35,0,0
65,CASH_IN,263.12,C29,4288.56,4025.44,C7,537.9,801.02,0,0
65,PAYMENT,254.38,C6,717.98,463.6,C39,665.08,919.46,0,0
65,CASH_OUT,276.06,C41,6238.1,5962.03,C42,1949.95,2226.01,0,0
65,CASH_OUT,263.18,C30,3732.83,3469.65,C34,4328.9,4592.08,0,0
65,CASH_OUT,189.74,C40,7740.71,7550.97,C18,3565.3,3755.04,0,0
65,CASH_OUT,138.98,C6,463.6,324.62,C42,2226.01,2364.99,0,0
66,PAYMENT,1.56,C36,1.56,0.0,C2,415.49,417.05,0,0
66,CASH_IN,14.21,C10,8641.86,8627.64,C38,6074.51,6088.72,0,0
66,PAYMENT,46.55,C39,919.46,872.9,C24,17398.32,17444.88,0,0
66,CASH_IN,405.88,C1,1544.77,1138.89,C7,801.02,1206.89,0,0
66,CASH_IN,384.24,C49,1569.17,1184.93,C11,2083.38,2467.62,0,0
66,PAYMENT,292.34,C33,675.1,382.77,C46,2375.89,2668.23,0,0
66,PAYMENT,344.25,C34,4592.08,4247.83,C10,8627.64,8971.89,0,0
66,TRANSFER,90.1,C36,0.0,0.0,C8,2279.31,2369.41,0,0
66,PAYMENT,227.46,C21,3458.17,3230.71,C32,4958.53,5185.99,0,0
66,CASH_OUT,18.5,C31,686.03,667.53,C23,2663.04,2681.53,0,0
66,TRANSFER,366.97,C33,382.77,15.8,C24,17444.88,17811.85,0,0
66,TRANSFER,331.36,C5,957.14,625.78,C29,4025.44,4356.8,0,0
66,CASH_OUT,15.8,C33,15.8,0.0,C2,417.05,432.84,0,0
66,CASH_OUT,572.24,C7,1206.89,634.65,C33,0.0,572.24,0,0
66,CASH_OUT,61.13,C15,5874.94,5813.81,C23,2681.53,2742.66,0,0
66,CASH_OUT,111.34,C1,1138.89,1027.56,C32,5185.99,5297.32,0,0
